pkt_rate,byte_rate,flow_dur,src_ip_ent,dst_ip_ent,avg_pkt_size,protocol,n_flows_same_src,label
1.334149,120.740452,17.989,1.905639,1.905639,90.5,6,3,0
0.232477,22.78275,8.603,9.178952,0.036567,98.0,0,1,1
4.285379,44198.366199,29.869,1.905639,1.905639,10313.758,6,1,0
1.162054,62.750898,9.466,9.189825,0.0,54.0,6,1,1
0.525026,22.051103,5.714,9.189825,0.0,42.0,17,1,1
0.613761,25.777941,16.293,9.189825,0.0,42.0,17,1,1
5.852027,316.009475,7.177,9.189825,0.0,54.0,6,1,1
0.117869,4.950495,8.484,9.189825,0.0,42.0,17,1,1
4.785044,48971.734857,26.959,1.970951,1.970951,10234.333,6,2,0
18.272662,27157.554128,21.015,1.974938,1.891061,1486.24,17,2,0
92946.5063,3748689.265,72.7328,9.5957,0.0908,40.3317,1,1,1
0.105955,10.383556,9.438,1.905639,1.905639,98.0,1,2,0
1.80704,75.895663,12.728,9.189825,0.0,42.0,17,1,1
14.88255,22102.315436,59.6,1.811278,1.811278,1485.116,17,3,0
3.471161,249.617954,45.806,1.905639,1.905639,71.912,6,1,0
166562.0128,6625897.9479,119.0117,9.4212,0.2023,39.7804,1,1,1
0.549451,53.846154,7.28,1.905639,1.905639,98.0,1,2,0
0.152393,6.400488,13.124,9.189825,0.0,42.0,17,1,1
80637.2684,5292562.8497,96.2907,8.9251,0.0291,65.6342,1,2,1
34801.9241,2006656.2915,63.0899,6.3331,0.15,57.6593,6,1,1
0.737735,39.837698,18.977,9.189825,0.0,54.0,6,1,1
2.227171,93.541203,7.633,9.189825,0.0,42.0,17,1,1
7.254677,304.696449,2.619,9.189825,0.0,42.0,17,1,1
13.206645,19677.901279,16.734,1.905639,1.905639,1490.0,17,3,0
4.1674,375.0764,27.5572,0.1923,0.3357,90.002,1,1,0
2.217295,196.07222,3.157,1.921928,1.921928,88.429,6,2,0
51.980198,2183.168317,1.212,9.189825,0.0,42.0,17,1,1
11.638317,628.469114,1.117,9.189825,0.0,54.0,6,1,1
25824.7666,1151235.7748,60.4639,5.6251,0.1008,44.5787,6,9,1
0.263331,11.059908,7.595,9.189825,0.0,42.0,17,1,1
0.695894,29.227557,2.874,9.189825,0.0,42.0,17,1,1
3.320026,237.269839,49.096,1.905639,1.905639,71.466,6,2,0
1.0566,135.0166,19.7251,0.3485,0.4194,127.7825,1,4,0
1.1597,115.6429,20.0261,1.264,0.2749,99.7186,1,1,0
10.074231,544.008484,1.886,9.184875,0.018258,54.0,6,1,1
0.259179,10.885529,11.575,9.189825,0.0,42.0,17,1,1
0.335495,14.090807,17.884,9.189825,0.0,42.0,17,1,1
0.103402,4.342881,9.671,1.970951,1.970951,42.0,0,1,0
16053.3082,668097.6119,70.54,5.7715,0.2356,41.6174,6,1,1
3.547148,254.770585,30.447,1.905639,1.905639,71.824,6,1,0
24708.1593,2385911.9031,8.9145,9.1439,0.0311,96.5637,1,1,1
1.3644,120.8579,8.7165,0.9349,0.66,88.577,1,2,0
0.365163,15.336863,5.477,9.189825,0.0,42.0,17,1,1
1.749642,73.484969,6.287,9.189825,0.0,42.0,17,1,1
0.197511,8.295477,15.189,9.189825,0.0,42.0,17,1,1
0.252557,10.6074,15.838,9.189825,0.0,42.0,17,1,1
1.008742,54.472091,2.974,9.184875,0.018258,54.0,6,1,1
0.443931,18.645121,11.263,9.189825,0.018204,42.0,17,1,1
3.312086,237.137025,48.006,1.970951,1.970951,71.597,6,2,0
1.554865,65.304309,9.004,9.189825,0.0,42.0,17,1,1
0.197368,10.657895,15.2,9.189825,0.0,54.0,6,1,1
0.842981,71.690832,53.382,1.918296,1.918296,85.044,6,2,0
101123.9505,4676443.0877,56.7911,8.7676,0.0091,46.2447,1,1,1
0.93633,91.7603,7.476,1.905639,1.905639,98.0,1,3,0
18272.985,956692.9837,76.0008,6.0059,0.1199,52.3556,6,9,1
47663.9753,2743180.1165,66.3713,8.7395,0.1269,57.5525,6,7,1
78504.519,49462677.5033,22.903,0.7702,0.1282,630.0615,17,26,1
0.548613,53.764096,16.405,1.970951,1.970951,98.0,1,2,0
0.190367,10.27984,10.506,9.189825,0.0,54.0,6,1,1
87633.1847,7432601.5497,56.7521,9.1101,0.1963,84.8149,1,2,1
42074.078,1694565.2179,71.1702,9.1035,0.1374,40.2758,6,4,1
2.10463,88.394468,3.326,9.189825,0.0,42.0,17,1,1
3.492828,251.178406,29.489,1.918296,1.918296,71.913,6,1,0
51735.4236,4956762.7532,64.676,9.0042,0.2772,95.8098,1,1,1
12.722646,687.022901,11.397,9.189825,0.018204,54.0,6,1,1
36808.7856,41186761.049,24.2994,1.3909,0.376,1118.9383,17,43,1
4.530011,244.620612,0.883,9.189825,0.0,54.0,6,1,1
8420.3811,5081696.3918,35.6858,0.081,0.3398,603.4996,17,37,1
25745.6195,984214.7648,68.7461,9.4668,0.2715,38.2284,1,2,1
0.522375,28.208254,5.743,9.189825,0.0,54.0,6,1,1
0.053827,2.476047,37.156,1.918296,1.918296,46.0,17,2,0
5.226162,48629.517364,38.269,1.918296,1.918296,9305.015,6,1,0
12.01771,504.743833,1.581,9.189825,0.0,42.0,17,1,1
0.502361,21.099166,9.953,9.189825,0.018204,42.0,17,1,1
1.071237,98.168184,46.675,1.970951,1.970951,91.64,6,3,0
177332.8822,17240656.8739,7.5692,9.3771,0.1894,97.222,1,2,1
1.056524,93.678465,5.679,1.905639,1.905639,88.667,0,1,0
0.59929,57.388053,41.716,0.918296,0.918296,95.76,0,1,0
0.216357,17.741238,32.354,0.0,0.0,82.0,0,1,0
2.262443,208.993213,7.072,1.918296,1.918296,92.375,6,2,0
0.601685,25.270758,8.31,9.189825,0.0,42.0,17,1,1
0.141543,7.643312,7.065,9.189825,0.0,54.0,6,1,1
0.058775,3.173857,17.014,9.189825,0.0,54.0,6,1,1
9863.9746,7969794.0371,38.8564,0.2125,0.1069,807.9698,17,45,1
73520.0698,2103846.1604,37.8803,9.9176,0.0262,28.6159,1,1,1
15.874722,23601.591056,27.906,1.905639,1.905639,1486.74,17,2,0
127308.5837,10693368.4138,119.1673,7.7904,0.0528,83.9957,1,1,1
3.988036,215.353938,1.003,9.189825,0.0,54.0,6,1,1
0.068171,3.681233,14.669,9.189825,0.0,54.0,6,1,1
0.181868,9.82086,10.997,9.189825,0.0,54.0,6,1,1
0.35014,14.705882,5.712,9.189825,0.0,42.0,17,1,1
21878.9167,21956126.0019,16.9619,1.9807,0.1773,1003.5289,17,31,1
79313.1409,4515700.9367,8.0491,9.3581,0.1351,56.9351,1,1,1
0.981004,52.974226,11.213,9.189825,0.0,54.0,6,1,1
136108.2413,8471591.1043,32.7134,8.0479,0.097,62.2416,1,1,1
0.393298,16.518524,12.713,9.189825,0.0,42.0,17,1,1
0.820749,70.584373,54.828,1.0,1.0,86.0,6,2,0
5.32248,287.413901,3.194,9.189825,0.0,54.0,6,1,1
0.634115,34.242232,3.154,9.189825,0.0,54.0,6,1,1
9.678839,641.443027,4.546,1.0,1.0,66.273,6,1,0
3.477376,248.377931,47.162,1.918296,1.918296,71.427,6,1,0
10.243569,120068.973367,4.393,1.5,1.5,11721.4,6,1,0
0.71144,29.880478,7.028,9.189825,0.0,42.0,17,1,1
86105.0078,6898942.6608,116.2004,8.4413,0.0057,80.1224,1,1,1
27508.0299,2018824.379,20.3698,9.5739,0.2579,73.3904,1,2,1
0.144781,14.188504,6.907,0.970951,1.521928,98.0,0,1,0
81037.4385,2313690.9669,69.4083,9.2852,0.1979,28.5509,1,1,1
4.874244,51466.367713,20.516,1.905639,1.905639,10558.84,6,1,0
0.047214,1.983003,21.18,1.905639,1.905639,42.0,0,1,0
0.325475,31.896592,21.507,1.970951,1.970951,98.0,1,2,0
94504.7126,98541614.6737,23.8852,2.2504,0.4532,1042.7164,17,10,1
191801.4687,10394757.8784,100.8324,7.2544,0.1706,54.1954,1,2,1
41495.7383,2244472.8685,78.9782,8.0937,0.0283,54.0892,6,1,1
0.574398,54.7593,36.56,1.905639,1.905639,95.333,0,1,0
13707.6141,555043.6704,57.4263,7.8286,0.4758,40.4916,6,2,1
0.050448,2.118804,39.645,1.970951,1.970951,42.0,0,1,0
0.719345,66.364173,54.216,0.918296,0.918296,92.256,0,1,0
0.808952,43.68343,7.417,9.189825,0.0,54.0,6,1,1
49044.2099,2151666.0853,58.1531,5.5364,0.473,43.872,6,9,1
4.204689,43628.1145,54.463,1.905639,1.905639,10376.061,6,2,0
0.054079,2.487629,36.983,1.905639,1.905639,46.0,17,3,0
172528.6938,10841361.0312,20.7983,7.7645,0.1809,62.838,1,1,1
0.153626,8.29578,19.528,9.189825,0.0,54.0,6,1,1
1.377055,127.291505,11.619,1.918296,1.918296,92.438,6,2,0
0.048964,2.056505,20.423,1.970951,1.970951,42.0,0,1,0
1.310616,70.773263,2.289,9.184875,0.018258,54.0,6,1,1
0.462107,19.408503,4.328,9.189825,0.0,42.0,17,1,1
104639.2893,5811242.0003,73.7346,10.4561,0.2115,55.5359,1,1,1
40264.4923,1836405.1389,56.665,8.3068,0.0197,45.6086,6,2,1
0.555816,52.524621,57.573,1.0,1.0,94.5,0,1,0
0.397836,16.709102,12.568,9.189825,0.0,42.0,17,1,1
11.567895,117483.893931,5.619,1.0,1.0,10156.031,6,1,0
4.444444,240.0,4.5,9.184875,0.018258,54.0,6,1,1
2.367079,99.417334,5.492,9.189825,0.0,42.0,17,1,1
0.41841,39.770976,45.41,1.0,1.0,95.053,0,1,0
16.630405,24707.079801,39.987,1.905639,1.905639,1485.657,17,2,0
0.179445,17.585573,22.291,1.905639,1.905639,98.0,1,2,0
1.379786,57.951018,2.899,9.189825,0.0,42.0,17,1,1
0.596625,56.381094,53.635,1.905639,1.905639,94.5,0,1,0
0.969248,40.708432,11.349,9.184875,0.018258,42.0,17,1,1
1.71969,92.863285,1.163,9.189825,0.0,54.0,6,1,1
6.779661,366.101695,2.95,9.189825,0.0,54.0,6,1,1
105909.8392,9081966.3316,53.4876,10.4227,0.1668,85.7519,1,1,1
110604.2931,9486525.7577,100.3202,7.3502,0.2802,85.77,1,2,1
1.501833,136.931843,22.639,1.905639,1.905639,91.176,6,3,0
3.915237,39967.265388,49.55,1.970951,1.970951,10208.134,6,2,0
14.974817,22263.664943,29.583,1.905639,1.905639,1486.74,17,3,0
33059.4945,18874739.403,58.7406,2.1745,0.3303,570.9325,17,5,1
13.816118,20540.980539,32.064,1.891061,1.974938,1486.74,17,3,0
0.036873,1.548673,27.12,1.970951,1.970951,42.0,0,1,0
0.126279,5.3037,7.919,9.189825,0.0,42.0,17,1,1
0.307094,12.897942,9.769,9.189825,0.0,42.0,17,1,1
1.5203,154.3853,13.2687,0.3247,0.5738,101.5498,1,1,0
0.96401,52.056555,3.112,9.184875,0.018258,54.0,6,1,1
88172.745,74939420.5793,57.6697,2.6333,0.3814,849.9159,17,13,1
0.394815,16.58222,15.197,9.189825,0.0,42.0,17,1,1
0.145518,7.857974,13.744,9.189825,0.0,54.0,6,1,1
56177.4847,2391136.0437,70.3668,7.9459,0.1514,42.564,1,1,1
0.874891,36.745407,5.715,9.189825,0.0,42.0,17,1,1
14.127895,20989.207563,47.07,1.974938,1.891061,1485.657,17,2,0
2.026222,109.415971,8.39,9.184875,0.018258,54.0,6,1,1
0.714456,63.348416,8.398,1.905639,1.905639,88.667,0,1,0
0.058442,2.454561,17.111,9.189825,0.0,42.0,17,1,1
0.965251,40.540541,2.072,9.189825,0.0,42.0,17,1,1
2.913694,122.375163,9.953,9.189825,0.018204,42.0,17,1,1
5.371531,358.102059,1.117,1.970951,1.970951,66.667,6,2,0
10991.0786,812916.7702,32.127,10.0071,0.2751,73.9615,1,1,1
0.551306,54.027979,14.511,1.905639,1.905639,98.0,1,3,0
5.611672,303.030303,2.673,9.184875,0.018258,54.0,6,1,1
103389.3696,9757152.1518,46.4852,7.1269,0.2568,94.3729,1,1,1
16669.3639,719129.9179,16.611,6.2166,0.2231,43.1408,6,3,1
51317.0851,54889185.7665,13.6653,1.5773,0.2825,1069.6084,17,38,1
0.669972,28.138818,7.463,9.189825,0.0,42.0,17,1,1
0.120656,5.067568,8.288,9.184875,0.0,42.0,0,1,1
0.595715,58.380112,43.645,1.905639,1.905639,98.0,1,2,0
3.447988,244.44568,35.963,1.970951,1.970951,70.895,6,2,0
24022.3261,1356335.3731,59.813,6.6856,0.4584,56.4615,6,5,1
0.66335,65.008292,3.015,2.0,2.0,98.0,1,1,0
4.9673,323.2209,22.3661,0.7444,0.922,65.0695,1,4,0
115552.1286,4025153.4141,9.9362,10.4961,0.098,34.8341,1,1,1
0.041232,1.731745,24.253,9.189825,0.018204,42.0,17,1,1
963.496718,94422.678397,35.805,9.189825,0.018204,98.0,1,1,1
79759.6129,5503631.192,41.748,10.0139,0.0235,69.0027,1,1,1
0.065604,3.54261,15.243,9.178952,0.036567,54.0,6,1,1
37099.848,1097525.9013,91.4916,9.8591,0.0042,29.583,1,1,1
16.437238,24437.905829,26.951,1.970951,1.970951,1486.74,17,3,0
2.437241,102.364124,12.309,9.184875,0.018258,42.0,0,1,1
41808.3944,2380820.187,52.8533,8.7196,0.4537,56.946,6,1,1
0.297565,26.597693,43.688,1.0,1.0,89.385,0,1,0
0.643139,60.77659,24.878,1.918296,1.918296,94.5,0,1,0
112804.7807,8080957.5089,43.545,7.312,0.0029,71.6367,1,2,1
6.891799,372.157133,1.451,9.189825,0.0,54.0,6,1,1
24.717593,36829.213734,8.941,1.918296,1.918296,1490.0,17,2,0
4.271044,44125.271583,53.851,1.905639,1.905639,10331.261,6,1,0
59.135977,5795.325779,2.824,9.184875,0.0,98.0,0,1,1
1.031726,55.71318,3.877,9.189825,0.0,54.0,6,1,1
111.670337,10943.692985,9.537,9.189825,0.018204,98.0,1,1,1
0.079014,3.318584,37.968,1.905639,1.905639,42.0,0,1,0
85003.7968,3955764.4964,21.0125,10.2398,0.0423,46.5363,1,1,1
25455.2375,1733270.5904,17.3144,10.3123,0.1245,68.0909,1,2,1
0.228589,9.600731,13.124,9.189825,0.0,42.0,17,1,1
1.276324,68.921506,1.567,9.189825,0.0,54.0,6,1,1
0.631729,61.9094,37.991,1.970951,1.970951,98.0,1,3,0
0.563142,55.187949,28.412,1.811278,1.811278,98.0,1,3,0
3.777658,334.052887,1.853,1.905639,1.905639,88.429,6,2,0
0.183846,7.721535,16.318,9.189825,0.0,42.0,17,1,1
13.741217,20474.413977,16.083,1.970951,1.970951,1490.0,17,3,0
1.679178,152.311339,10.124,1.970951,1.970951,90.706,6,3,0
16.91042,710.23766,2.188,9.184875,0.018258,42.0,17,1,1
69841.1645,83554584.3407,56.9637,2.4944,0.2725,1196.3515,17,20,1
0.057737,2.655889,17.32,1.970951,1.970951,46.0,17,3,0
0.472947,19.863791,10.572,9.189825,0.0,42.0,17,1,1
0.550479,23.120114,9.083,9.189825,0.018204,42.0,17,1,1
0.265675,11.158342,3.764,9.184875,0.018258,42.0,17,1,1
1.011009,42.462368,8.902,9.189825,0.0,42.0,17,1,1
19.267571,28645.876827,22.992,1.970951,1.970951,1486.74,17,3,0
0.833333,35.0,7.2,9.189825,0.0,42.0,17,1,1
0.194989,8.189529,10.257,9.189825,0.0,42.0,17,1,1
0.725722,68.580759,22.047,1.918296,1.918296,94.5,0,1,0
0.246052,20.35521,44.706,1.918296,1.918296,82.727,0,1,0
73731.4527,4805696.2669,66.3382,7.3317,0.0965,65.1784,1,2,1
19.248438,28613.836825,21.768,1.905639,1.905639,1486.554,17,2,0
14153.9215,517968.8831,107.8929,8.1474,0.2447,36.5954,1,2,1
1229.4341,71759.2973,39.767,7.804,0.0599,58.3677,1,2,1
1.588247,146.714314,10.074,1.918296,1.918296,92.375,6,2,0
44423.6817,56133316.7528,19.2899,0.6752,0.3835,1263.5899,17,3,1
0.320472,17.305474,15.602,9.189825,0.0,54.0,6,1,1
144318.1972,4041458.4415,87.9596,10.3387,0.2443,28.0038,1,1,1
34.196385,50952.613581,2.047,1.891061,1.974938,1490.0,17,3,0
0.48317,26.091158,12.418,9.189825,0.0,54.0,6,1,1
0.435983,18.311292,6.881,9.189825,0.0,42.0,17,1,1
1.090902,99.215679,53.167,1.918296,1.918296,90.948,6,2,0
14.531708,21589.13509,45.762,1.905639,1.905639,1485.657,17,2,0
0.80008,78.407841,9.999,1.905639,1.905639,98.0,1,3,0
0.678438,63.487529,56.011,1.0,1.0,93.579,0,1,0
0.288157,12.102584,10.411,9.189825,0.0,42.0,17,1,1
0.311308,16.810647,12.849,9.189825,0.0,54.0,6,1,1
60798.7543,2427557.3434,5.6424,8.3829,0.0949,39.9277,1,1,1
1.3288,128.9306,9.1571,1.1025,0.142,97.0243,1,1,0
55389.7172,48185987.3434,47.855,0.2757,0.3092,869.9446,17,41,1
2.465931,103.569111,7.705,9.189825,0.0,42.0,17,1,1
1.061324,96.451037,38.631,1.905639,1.905639,90.878,6,3,0
4.02955,169.241101,5.956,9.189825,0.0,42.0,17,1,1
4.9876,348.3286,1.8857,0.1155,0.5975,69.8395,1,1,0
0.942396,50.889386,8.489,9.189825,0.0,54.0,6,1,1
43014.3885,3222638.4744,5.6738,8.2898,0.2593,74.92,1,2,1
0.102796,4.317434,9.728,9.189825,0.0,42.0,17,1,1
81767.2849,7612545.311,84.4686,9.8184,0.0823,93.1001,1,2,1
17.59134,738.836265,0.739,9.189825,0.0,42.0,17,1,1
7790.1189,319834.462,59.5207,5.094,0.059,41.0564,6,9,1
181198.4797,8104075.7494,117.0603,10.0845,0.0985,44.7249,1,2,1
14.789837,21988.648883,29.953,1.970951,1.970951,1486.74,17,3,0
73388.6855,6550590.5011,59.5616,7.3076,0.2418,89.2589,1,2,1
2.155615,90.535824,9.742,9.189825,0.0,42.0,17,1,1
0.50958,47.655932,49.06,1.905639,1.905639,93.52,0,1,0
46792.0635,53125507.9349,26.0634,0.9561,0.0342,1135.353,17,11,1
0.073956,3.106164,27.043,1.974938,1.891061,42.0,0,1,0
2.625298,110.26253,4.19,9.189825,0.0,42.0,17,1,1
9.773663,527.777778,1.944,9.189825,0.0,54.0,6,1,1
4.23867,228.888164,3.067,9.184875,0.018258,54.0,6,1,1
0.546797,53.586075,10.973,1.970951,1.970951,98.0,1,3,0
8.369548,602.607436,6.213,1.905639,1.905639,72.0,6,2,0
1.009082,42.381433,3.964,9.189825,0.0,42.0,17,1,1
0.070269,2.951303,14.231,1.811278,1.811278,42.0,0,1,0
5.245182,53680.89778,24.594,1.905639,1.905639,10234.326,6,2,0
14183.2822,617528.8074,59.8967,7.4467,0.4789,43.5392,6,4,1
0.830013,34.860558,6.024,9.189825,0.0,42.0,17,1,1
0.275609,14.882866,10.885,9.189825,0.0,54.0,6,1,1
3.428058,243.298428,53.383,1.905639,1.905639,70.973,6,2,0
5.295675,285.966461,1.133,9.189825,0.0,54.0,6,1,1
34962.6929,2061569.6523,12.9061,5.4042,0.4717,58.9648,6,1,1
1.00572,92.651958,15.909,1.970951,1.970951,92.125,6,3,0
0.883163,47.690789,19.249,9.189825,0.0,54.0,6,1,1
0.46897,19.696733,12.794,9.189825,0.0,42.0,17,1,1
0.182133,16.149106,32.943,1.905639,1.905639,88.667,0,1,0
26847.3287,1599232.7881,33.3756,7.106,0.2312,59.5677,1,1,1
0.794087,69.635331,32.742,1.905639,1.905639,87.692,6,2,0
2.439024,225.304878,6.56,1.918296,1.918296,92.375,6,2,0
0.525486,22.070415,1.903,9.189825,0.0,42.0,17,1,1
0.704913,29.606333,18.442,9.189825,0.0,42.0,17,1,1
1.521078,82.138201,4.602,9.184875,0.018258,54.0,6,1,1
1.039256,80.778497,21.169,0.918296,0.918296,77.727,0,1,0
66567.568,4020181.957,5.3257,9.2798,0.2446,60.3925,1,1,1
0.564759,55.346386,21.248,1.905639,1.905639,98.0,0,1,0
0.148544,6.238859,6.732,9.189825,0.0,42.0,17,1,1
2.394063,100.550634,8.354,9.189825,0.018204,42.0,17,1,1
0.638468,26.815642,6.265,9.189825,0.0,42.0,17,1,1
0.228728,9.606587,4.372,9.189825,0.0,42.0,17,1,1
0.113225,4.755435,8.832,9.189825,0.0,42.0,17,1,1
15.995574,23763.939,41.574,1.905639,1.905639,1485.657,17,2,0
28.822055,1556.390977,0.798,9.189825,0.0,54.0,6,1,1
1.9951,249.9689,13.6796,0.5774,0.1552,125.293,1,2,0
0.790764,33.212083,6.323,9.189825,0.0,42.0,17,1,1
0.03768,1.582577,26.539,1.811278,1.811278,42.0,0,1,0
100917.3536,8198705.9195,95.98,9.2594,0.0467,81.2418,1,1,1
1.069935,57.776481,10.281,9.189825,0.0,54.0,6,1,1
1.27421,68.807339,7.848,9.184875,0.018258,54.0,6,1,1
58756.813,5427157.8938,93.8188,9.5356,0.1396,92.3664,1,2,1
6500.1921,4638944.2286,27.3801,1.715,0.3917,713.6626,17,1,1
0.821187,34.489838,9.742,9.189825,0.0,42.0,17,1,1
159088.4387,10634280.7148,21.3155,8.7783,0.0301,66.8451,1,2,1
14.405476,21401.598683,46.163,1.918296,1.918296,1485.657,17,2,0
0.558098,54.693604,17.918,1.811278,1.811278,98.0,1,3,0
3.503176,248.526103,35.111,1.891061,1.974938,70.943,6,1,0
4.093722,291.497098,41.527,1.905639,1.905639,71.206,6,1,0
2108.165,122667.2723,27.6713,6.9072,0.4803,58.1868,6,6,1
0.220313,9.253139,13.617,9.189825,0.0,42.0,17,1,1
0.911473,76.563746,35.108,1.905639,1.905639,84.0,6,3,0
2.693966,113.146552,3.712,9.189825,0.0,42.0,17,1,1
125919.6504,10754907.5626,106.4634,8.3356,0.0864,85.4109,1,2,1
0.5962,58.427571,51.996,1.905639,1.905639,98.0,1,2,0
0.043284,1.991083,23.103,1.905639,1.905639,46.0,17,3,0
29476.4028,18167686.2663,55.4446,1.2129,0.0015,616.3468,17,31,1
0.491703,20.651506,8.135,9.189825,0.0,42.0,17,1,1
3.1858,300.8118,24.7115,1.1065,0.0287,94.422,1,4,0
74597.6739,4039741.9096,6.648,9.1372,0.0358,54.1537,1,2,1
0.747524,31.396001,10.702,9.189825,0.0,42.0,17,1,1
0.045733,2.103723,21.866,1.905639,1.905639,46.0,17,3,0
0.063674,3.438395,15.705,9.189825,0.0,54.0,6,1,1
3.9,365.9057,20.5606,0.9081,0.1412,93.8228,1,3,0
5.457026,294.6794,4.398,9.189825,0.0,54.0,6,1,1
19532.1558,587922.2456,52.5868,8.6831,0.1987,30.1002,1,2,1
0.224296,21.98098,22.292,1.905639,1.905639,98.0,1,3,0
89484.4469,6715557.7347,28.2873,9.3995,0.2056,75.0472,1,2,1
1.33547,56.089744,3.744,9.189825,0.0,42.0,17,1,1
0.5618,59.2509,13.7706,1.0527,0.2641,105.4573,1,3,0
56766.6481,58412414.2299,7.9811,2.2605,0.1647,1028.9918,17,16,1
0.538286,22.607994,7.431,9.184875,0.018258,42.0,17,1,1
4.7172,319.287,26.9287,0.2536,1.1319,67.6859,1,1,0
38097.9309,1956632.1838,35.0272,7.0235,0.4354,51.358,6,6,1
0.402112,36.469807,57.198,1.918296,1.918296,90.696,0,1,0
38395.8853,2203935.2894,13.1634,8.7922,0.3637,57.4003,6,2,1
171021.8533,10702254.806,101.7196,7.621,0.1432,62.5783,1,2,1
0.425351,38.706933,18.808,1.5,1.5,91.0,0,1,0
1.470444,61.758651,10.201,9.189825,0.0,42.0,17,1,1
0.461902,43.350327,58.454,1.905639,1.905639,93.852,0,1,0
64037.8702,63598648.5517,10.5613,1.7519,0.1081,993.1412,17,39,1
18080.0228,841114.473,37.2777,9.3942,0.4404,46.5218,6,7,1
20334.6739,24919790.4405,27.448,1.8358,0.4127,1225.4827,17,20,1
2.5306,310.5921,12.6117,0.5388,1.2843,122.7345,1,2,0
0.509944,21.417644,3.922,9.189825,0.0,42.0,17,1,1
0.213144,8.952043,14.075,9.189825,0.018204,42.0,17,1,1
718.4671,40712.4282,6.5054,6.0789,0.4558,56.6657,6,1,1
0.596659,32.21957,3.352,9.189825,0.0,54.0,6,1,1
0.98912,53.412463,7.077,9.189825,0.0,54.0,6,1,1
53183.0009,38599699.8564,23.0789,1.5371,0.2889,725.7902,17,3,1
20.567706,30645.881805,10.745,1.905639,1.905639,1490.0,17,3,0
0.519211,48.459675,23.112,1.905639,1.905639,93.333,0,1,0
0.814175,71.904527,46.673,1.970951,1.970951,88.316,6,3,0
133405.4956,6198179.7707,107.1211,10.2567,0.1782,46.4612,1,2,1
3.182261,133.654981,19.483,9.189825,0.0,42.0,17,1,1
0.274073,26.859127,10.946,2.0,2.0,98.0,1,1,0
0.648689,63.571495,10.791,1.905639,1.905639,98.0,1,3,0
18.874356,28061.267096,23.471,1.905639,1.905639,1486.74,17,3,0
4.567777,48783.756667,37.874,1.970951,1.970951,10679.977,6,2,0
0.308356,12.950971,3.243,9.189825,0.0,42.0,17,1,1
0.370999,15.581938,18.868,9.189825,0.0,42.0,17,1,1
3.460912,249.32139,14.736,1.905639,1.905639,72.039,6,1,0
0.560718,23.550144,12.484,9.189825,0.0,42.0,17,1,1
0.569711,55.83168,50.903,1.970951,1.970951,98.0,1,2,0
1.185424,108.679675,42.179,0.918296,0.918296,91.68,6,2,0
4.533848,48144.822555,38.378,1.905639,1.905639,10618.977,6,1,0
580.4219,31590.374,8.8926,6.7998,0.3924,54.4266,6,9,1
3.141804,226.149477,16.551,1.905639,1.905639,71.981,6,2,0
0.083479,3.506136,23.958,1.905639,1.905639,42.0,0,1,0
15.126194,22464.154161,58.64,1.0,1.0,1485.116,17,2,0
4.101105,294.693673,11.948,1.970951,1.970951,71.857,6,2,0
0.629802,26.451694,7.939,9.189825,0.0,42.0,17,1,1
48059.2922,1996359.4605,2.4953,7.0142,0.216,41.5395,1,1,1
797.739759,78178.496368,54.242,9.189825,0.036404,98.0,1,1,1
70.046698,2941.961308,1.499,9.189825,0.0,42.0,17,1,1
44325.5044,1930146.5456,19.5437,8.5971,0.1604,43.5448,6,6,1
0.039602,1.6633,25.251,1.970951,1.970951,42.0,0,1,0
1.095953,99.59941,52.922,1.970951,1.970951,90.879,6,3,0
0.030823,1.417871,32.443,1.905639,1.905639,46.0,17,2,0
0.55429,54.320379,48.711,1.918296,1.918296,98.0,1,2,0
6.98129,293.214186,17.905,9.189825,0.0,42.0,17,1,1
6.190353,334.279082,3.877,9.189825,0.0,54.0,6,1,1
0.577256,24.244757,10.394,9.189825,0.0,42.0,17,1,1
0.293686,15.859031,6.81,9.189825,0.0,54.0,6,1,1
7.518797,406.015038,0.798,9.189825,0.0,54.0,6,1,1
1.074419,97.961763,31.645,1.970951,1.970951,91.176,6,3,0
0.636409,59.554513,59.71,1.918296,1.918296,93.579,0,1,0
1.2081,144.6425,21.3342,0.9616,1.3931,119.7261,1,2,0
27153.2868,1505678.0657,78.5912,8.1541,0.0697,55.451,6,8,1
1.2462,95.0411,2.5413,0.4016,0.4235,76.2626,1,3,0
0.308515,12.957631,9.724,9.189825,0.018204,42.0,17,1,1
1.28866,54.123711,12.416,9.189825,0.0,42.0,17,1,1
0.367999,15.455951,13.587,9.189825,0.018204,42.0,17,1,1
3.037206,164.009112,2.634,9.184875,0.018258,54.0,6,1,1
98803.4048,5230726.4526,106.9273,8.2927,0.2666,52.9408,1,1,1
0.799077,33.561218,11.263,9.189825,0.018204,42.0,17,1,1
13.70226,20334.380559,52.838,1.970951,1.970951,1484.017,17,3,0
1.416431,76.487252,2.824,9.189825,0.0,54.0,6,1,1
24292.903,1386358.6944,63.3565,5.88,0.1647,57.0685,6,8,1
0.271223,11.391375,3.687,1.918296,1.918296,42.0,0,1,0
32037.883,1661030.8207,27.6119,8.4574,0.4901,51.8458,6,2,1
0.082963,5.807442,24.107,1.905639,1.905639,70.0,0,1,0
0.580552,24.383164,6.89,9.189825,0.0,42.0,17,1,1
